714	TCF20
715	STON2
716	SLC6A1
717	SLC6A3
718	SLC6A4
719	SMG6
720	PHF8
721	ING5
722	OPN1LW
723	ANXA7
724	JARID2
725	CIC
726	ZNF121
727	ANXA1
728	FCRL6
729	TESC
730	TET2
731	EN2
732	PAX6
733	ASH1L
734	PAX5
735	TERF1
736	GNL2
737	TERF2
738	GNL3
739	CIT
740	KAT2B
741	ZEB2
742	NCOR1
743	MTF1
744	GAS2
745	EXOC3
746	EXOC6
747	EXOC5
748	PLCB1
749	PLCB2
750	HLA-DQB1
751	HBEGF
752	ZNF596
753	ASAH1
754	WDR26
755	NFIX
756	RPL10
757	PRUNE2
758	NDUFA4L2
759	ADCY3
760	HSPA13
761	PDC
762	ADCY5
763	RNF135
764	NSD1
765	CHN1
766	SF3B1
767	BRD4
768	FARP2
769	WWOX
770	BRF2
771	CCL22
772	GABRA4
773	PCGF3
774	GABRA3
775	GTF2H1
776	ELP4
777	NFIA
778	NFIB
779	NFIC
780	RLIM
781	CEP41
782	PLCD4
783	NUCB2
784	SEMA5A
785	CHRM3
786	FMR1
787	CTNND2
788	CHRM4
789	CTNND1
790	SYAP1
791	CDH9
792	CLU
793	CDH8
794	RAB43
795	RIMS1
796	CDH3
797	RIMS3
798	CDH1
799	LZTS2
800	PCDHAC2
801	GTF2I
802	HMGN1
803	PCDHAC1
804	TECTA
805	RAB2A
806	USP7
807	CEP135
808	DYRK1A
809	TAP1
810	VRK2
811	DGKZ
812	ILF2
813	HIC1
814	CACNB2
815	MTNR1A
816	EBNA1BP2
817	RALGAPB
818	MTNR1B
819	DMWD
820	KAT6A
821	PHIP
822	ADNP
823	ERG
824	FKBP6
825	BRSK2
826	MAGEL2
827	CUL7
828	OR5AR1
829	NOTCH4
830	CUL3
831	GLO1
832	ITPR1
833	RASAL1
834	PHB
835	PHF21A
836	BAG4
837	TPO
838	NEUROD6
839	TPR
840	NACC1
841	UBR5
842	ABL1
843	DVL3
844	DRD1
845	SRGAP3
846	DRD2
847	DRD3
848	PLXNA4
849	PLXNA3
850	MCL1
851	ESRRB
852	LSM1
853	SLC4A10
854	TRAPPC9
855	CDK8
856	LRFN2
857	COPS5
858	CDK5
859	SYNJ1
860	YEATS2
861	RHEB
862	P4HA2
863	CNOT3
864	PLXNB3
865	NF1
866	CDK1
867	MAFK
868	PLXNB1
869	DHCR7
870	LZTR1
871	RAB5A
872	ZNF774
873	EIF4E3
874	ZC3H4
875	DUSP15
876	PIK3C2A
877	SYNE1
878	SIN3A
879	AP1G1
880	TLK2
881	OR8D4
882	HIF1AN
883	PRKG1
884	ADSL
885	TRPC6
886	GPX1
887	AVPR2
888	DNMT3A
889	AMT
890	APOA1
891	SMC1A
892	KCNAB3
893	RANGAP1
894	PTBP2
895	ASPM
896	TRAF7
897	DNAJC1
898	FOXD4L6
899	TFDP2
900	TRAF6
901	CNGB3
902	MCM4
903	MCM6
904	CX3CR1
905	NLGN3
906	HDAC4
907	CEBPA
908	CEBPB
909	NLGN1
910	NLGN2
911	HDAC3
912	CATSPER2
913	HDAC1
914	SEMA3D
915	EI24
916	RNF38
917	HDAC8
918	TTN
919	PLN
920	POLR2E
921	WASF1
922	NLGN4Y
923	PPIL2
924	NLGN4X
925	KCNJ10
926	RNF25
927	KRR1
928	KCNJ15
929	DDHD2
930	PTPN11
931	CDC42BPB
932	MTOR
933	TPCN2
934	TPCN1
935	BCKDK
936	NFASC
937	P2RX5
938	RAD51
939	ASXL3
940	LEP
941	TNRC6B
942	APP
943	OXTR
944	DIXDC1
945	MLC1
946	GOLGA2
947	SOX2
948	RPS6KA3
949	PPP2R1B
950	RPS6KA2
951	CHEK1
952	ARL6IP5
953	DAG1
954	DENR
955	BTRC
956	PDK2
957	SOX5
958	IL1R2
959	HLA-B
960	EBF3
961	HLA-A
962	HLA-G
963	OR52M1
964	CYP27A1
965	AZGP1
966	KATNAL1
967	ZW10
968	AKAP9
969	SIK1
970	EZR
971	SPRR2E
972	SPRR2F
973	CASZ1
974	KLK1
975	MAOB
976	TSHZ3
977	PDE1C
978	HEPACAM
979	MAOA
980	STXBP1
981	ARX
982	STXBP2
983	KLK3
984	CD99L2
985	KLK2
986	NUAK1
987	SPAST
988	SCFD2
989	ATP6V0A2
990	STXBP5
991	SPRR2B
992	TRAP1
993	SETDB1
994	BCL11A
995	PYHIN1
996	SETDB2
997	LIF
998	RAB39B
999	OR10S1
1000	MEMO1
1001	HIST1H4A
1002	STAG1
1003	STAR
1004	CCDC88C
1005	ATM
1006	CC2D1A
1007	ROBO2
1008	GDI1
1009	GDI2
1010	BICDL1
1011	PRPF19
1012	XPO1
1013	KRT26
1014	CHMP1A
1015	DNER
1016	KIF13A
1017	KIF13B
1018	FEZF2
1019	HRAS
1020	CLIC1
1021	OR4D5
1022	TOP3B
1023	EDN1
1024	AVPR1B
1025	PRMT1
1026	TOP3A
1027	AMPD1
1028	AMPD3
1029	AVPR1A
1030	NAALADL2
1031	RHOA
1032	ALDH5A1
1033	PACS2
1034	PACS1
1035	WAC
1036	HNRNPH2
1037	FAM20A
1038	KPTN
1039	DTYMK
1040	TNXB
1041	ADH1A
1042	PTN
1043	AIF1
1044	ARNTL
1045	PPP2CA
1046	CUX2
1047	CUX1
1048	CTNNA1
1049	OR5AN1
1050	CTNNA3
1051	CTNNA2
1052	TBL1X
1053	APBB1
1054	DISC1
1055	SUZ12
1056	ARNT2
1057	CDX1
1058	ERBIN
1059	LILRB2
1060	MLH1
1061	VAX2
1062	MPP6
1063	RAB11A
1064	CAMK4
1065	CTNNB1
1066	APBA1
1067	TRIP12
1068	APBA2
1069	GALNT14
1070	GALNT13
1071	KDM1A
1072	KDM1B
1073	ZWILCH
1074	HDLBP
1075	CIB2
1076	OR2T10
1077	POGZ
1078	NRCAM
1079	CADPS2
1080	GUCY1A2
1081	CHRNB4
1082	CHRNB3
1083	DSCAM
1084	TSC2
1085	TSC1
1086	OCRL
1087	PCDHA13
1088	PCDHA12
1089	PCDHA11
1090	PCDHA10
1091	TBL1XR1
1092	CMPK2
1093	MATR3
1094	PMS2P1
1095	LMX1B
1096	CHRNA3
1097	CHRNA5
1098	CHRNA7
1099	ADRB2
1100	NALCN
1101	AGER
1102	DPP3
1103	DPP4
1104	DPP6
1105	UBC
1106	CDH22
1107	EP400
1108	OTX1
1109	MYH10
1110	PDZD7
1111	MARK1
1112	HSPA8
1113	SMAD4
1114	TGFB1
1115	SMURF1
1116	EPHX2
1117	HSPA2
1118	ESR1
1119	ESR2
1120	NR4A2
1121	ARHGAP32
1122	DLG1
1123	AMACR
1124	DLG2
1125	FES
1126	DLG4
1127	CAPRIN1
1128	MYF6
1129	NMUR2
1130	SAE1
1131	BRWD3
1132	FGFR1
1133	KDM5B
1134	KDM5C
1135	DOCK4
1136	THRA
1137	DOCK8
